Name;Category;Action;Block Keywords;Block File Types;Bandwidth Optimizer
Skype;Elevated Exposure;Block;false;;Do not block based on bandwidth
Skype;Emerging Exploits;Block;false;;Do not block based on bandwidth
Skype;Entertainment;Block;false;;Do not block based on bandwidth
Skype;Entertainment Video;Block;false;;Do not block based on bandwidth
Skype;Extended Protection;Block;false;;Do not block based on bandwidth
Skype;Facebook Apps;Block;false;;Do not block based on bandwidth
Skype;Facebook Chat;Block;false;;Do not block based on bandwidth
Skype;Facebook Commenting;Block;false;;Do not block based on bandwidth
Skype;Facebook Events;Block;false;;Do not block based on bandwidth
Skype;Facebook Friends;Block;false;;Do not block based on bandwidth
Skype;Facebook Games;Block;false;;Do not block based on bandwidth
Skype;Facebook Groups;Block;false;;Do not block based on bandwidth
Skype;Facebook Mail;Block;false;;Do not block based on bandwidth
Skype;Facebook Photo Upload;Block;false;;Do not block based on bandwidth
Skype;Facebook Posting;Block;false;;Do not block based on bandwidth
Skype;Facebook Questions;Block;false;;Do not block based on bandwidth
Skype;Facebook Video Upload;Block;false;;Do not block based on bandwidth
Skype;File Download Servers;Block;false;;Do not block based on bandwidth
Skype;Files Containing Passwords;Block;false;;Do not block based on bandwidth
Skype;Financial Data and Services;Block;false;;Do not block based on bandwidth
Skype;Gambling;Block;false;;Do not block based on bandwidth
Skype;Games;Block;false;;Do not block based on bandwidth
Skype;Gay or Lesbian or Bisexual Interest;Block;false;;Do not block based on bandwidth
Skype;General Email;Block;false;;Do not block based on bandwidth
Skype;Government;Block;false;;Do not block based on bandwidth
Skype;Hacking;Block;false;;Do not block based on bandwidth
Skype;HC Unblocked;Permit;false;;Do not block based on bandwidth
Skype;Health;Block;false;;Do not block based on bandwidth
Skype;Hobbies;Block;false;;Do not block based on bandwidth
Skype;Hosted Business Applications;Block;false;;Do not block based on bandwidth
Skype;Illegal or Questionable;Block;false;;Do not block based on bandwidth
Skype;Information Technology;Block;false;;Do not block based on bandwidth
Skype;Instant Messaging;Block;false;;Do not block based on bandwidth
Skype;Internet Auctions;Block;false;;Do not block based on bandwidth
Skype;Internet Communication;Block;false;;Do not block based on bandwidth
Skype;Internet Radio and TV;Block;false;;Do not block based on bandwidth
Skype;Internet Telephony;Permit;false;;Do not block based on bandwidth
Skype;Intolerance;Block;false;;Do not block based on bandwidth
Skype;Job Search;Block;false;;Do not block based on bandwidth
Skype;Keyloggers;Block;false;;Do not block based on bandwidth
Skype;Lingerie and Swimsuit;Block;false;;Do not block based on bandwidth
Skype;LinkedIn Connections;Block;false;;Do not block based on bandwidth
Skype;LinkedIn Jobs;Block;false;;Do not block based on bandwidth
Skype;LinkedIn Mail;Block;false;;Do not block based on bandwidth
Skype;LinkedIn Updates;Block;false;;Do not block based on bandwidth
Skype;Malicious Embedded iFrame;Block;false;;Do not block based on bandwidth
Skype;Malicious Embedded Link;Block;false;;Do not block based on bandwidth
Skype;Malicious Web Sites;Block;false;;Do not block based on bandwidth
Skype;Marijuana;Block;false;;Do not block based on bandwidth
Skype;Media File Download;Block;false;;Do not block based on bandwidth
Skype;Message Boards and Forums;Block;false;;Do not block based on bandwidth
Skype;Militancy and Extremist;Block;false;;Do not block based on bandwidth
Skype;Military;Block;false;;Do not block based on bandwidth
Skype;Miscellaneous;Block;false;;Do not block based on bandwidth
Skype;Mobile Malware;Block;false;;Do not block based on bandwidth
Skype;Network Errors;Block;false;;Do not block based on bandwidth
Skype;Newly Registered Websites;Block;false;;Do not block based on bandwidth
Skype;News and Media;Block;false;;Do not block based on bandwidth
Skype;Non-Traditional Religions;Block;false;;Do not block based on bandwidth
Skype;Nudity;Block;false;;Do not block based on bandwidth
Skype;Nutrition;Block;false;;Do not block based on bandwidth
Skype;Office - Apps;Block;false;;Do not block based on bandwidth
Skype;Office - Documents;Block;false;;Do not block based on bandwidth
Skype;Office - Drive;Block;false;;Do not block based on bandwidth
Skype;Office - Mail;Block;false;;Do not block based on bandwidth
Skype;Online Brokerage and Trading;Block;false;;Do not block based on bandwidth
Skype;Organizational Email;Block;false;;Do not block based on bandwidth
Skype;Parked Domain;Block;false;;Do not block based on bandwidth
Skype;Pay-to-Surf;Block;false;;Do not block based on bandwidth
Skype;Peer-to-Peer File Sharing;Block;false;;Do not block based on bandwidth
Skype;Personal Network Storage and Backup;Block;false;;Do not block based on bandwidth
Skype;Personals and Dating;Block;false;;Do not block based on bandwidth
Skype;Phishing and Other Frauds;Block;false;;Do not block based on bandwidth
Skype;Political Organizations;Block;false;;Do not block based on bandwidth
Skype;Potentially Exploited Documents;Block;false;;Do not block based on bandwidth
Skype;Potentially Unwanted Software;Block;false;;Do not block based on bandwidth
Skype;Prescribed Medications;Block;false;;Do not block based on bandwidth
Skype;Private IP Addresses;Block;false;;Do not block based on bandwidth
Skype;Pro-Choice;Block;false;;Do not block based on bandwidth
Skype;Productivity;Block;false;;Do not block based on bandwidth
Skype;Professional and Worker Organizations;Block;false;;Do not block based on bandwidth
Skype;Pro-Life;Block;false;;Do not block based on bandwidth
Skype;Proxy Avoidance;Block;false;;Do not block based on bandwidth
Skype;Real Estate;Block;false;;Do not block based on bandwidth
Skype;Reference Materials;Block;false;;Do not block based on bandwidth
Skype;Religion;Block;false;;Do not block based on bandwidth
Skype;Restaurants and Dining;Block;false;;Do not block based on bandwidth
Skype;Search Engines and Portals;Block;false;;Do not block based on bandwidth
Skype;Security;Block;false;;Do not block based on bandwidth
Skype;Service and Philanthropic Organizations;Block;false;;Do not block based on bandwidth
Skype;Sex;Block;false;;Do not block based on bandwidth
Skype;Sex Education;Block;false;;Do not block based on bandwidth
Skype;Shopping;Block;false;;Do not block based on bandwidth
Skype;Social and Affiliation Organizations;Block;false;;Do not block based on bandwidth
Skype;Social Networking;Block;false;;Do not block based on bandwidth
Skype;Social Organizations;Block;false;;Do not block based on bandwidth
Skype;Social Web - Facebook;Block;false;;Do not block based on bandwidth
Skype;Social Web - LinkedIn;Block;false;;Do not block based on bandwidth
Skype;Social Web - Twitter;Block;false;;Do not block based on bandwidth
Skype;Social Web - Various;Block;false;;Do not block based on bandwidth
Skype;Social Web - YouTube;Block;false;;Do not block based on bandwidth
Skype;Society and Lifestyles;Block;false;;Do not block based on bandwidth
Skype;Special Events;Block;false;;Do not block based on bandwidth
Skype;Sport Hunting and Gun Clubs;Block;false;;Do not block based on bandwidth
Skype;Sports;Block;false;;Do not block based on bandwidth
Skype;Spyware;Block;false;;Do not block based on bandwidth
Skype;Streaming Media;Block;false;;Do not block based on bandwidth
Skype;Surveillance;Block;false;;Do not block based on bandwidth
Skype;Suspicious Content;Block;false;;Do not block based on bandwidth
Skype;Suspicious Embedded Link;Block;false;;Do not block based on bandwidth
Skype;Tasteless;Block;false;;Do not block based on bandwidth
Skype;Text and Media Messaging;Block;false;;Do not block based on bandwidth
Skype;Traditional Religions;Block;false;;Do not block based on bandwidth
Skype;Travel;Block;false;;Do not block based on bandwidth
Skype;Twitter Follow;Block;false;;Do not block based on bandwidth
Skype;Twitter Mail;Block;false;;Do not block based on bandwidth
Skype;Twitter Posting;Block;false;;Do not block based on bandwidth
Skype;Unauthorized Mobile Marketplaces;Block;false;;Do not block based on bandwidth
Skype;Uncategorized;Block;false;;Do not block based on bandwidth
Skype;User-Defined;Permit;false;;Do not block based on bandwidth
Skype;Vehicles;Block;false;;Do not block based on bandwidth
Skype;Violence;Block;false;;Do not block based on bandwidth
Skype;Viral Video;Block;false;;Do not block based on bandwidth
Skype;Weapons;Block;false;;Do not block based on bandwidth
Skype;Web Analytics;Block;false;;Do not block based on bandwidth
Skype;Web and Email Marketing;Block;false;;Do not block based on bandwidth
Skype;Web and Email Spam;Block;false;;Do not block based on bandwidth
Skype;Web Chat;Block;false;;Do not block based on bandwidth
Skype;Web Collaboration;Block;false;;Do not block based on bandwidth
Skype;Web Hosting;Block;false;;Do not block based on bandwidth
Skype;Web Images;Block;false;;Do not block based on bandwidth
Skype;Web Infrastructure;Block;false;;Do not block based on bandwidth
Skype;Website Translation;Block;false;;Do not block based on bandwidth
Skype;YouTube Commenting;Block;false;;Do not block based on bandwidth
Skype;YouTube Sharing;Block;false;;Do not block based on bandwidth
Skype;YouTube Video Upload;Block;false;;Do not block based on bandwidth
Social Media;Abortion;Block;false;;Do not block based on bandwidth
Social Media;Abused Drugs;Block;false;;Do not block based on bandwidth
Social Media;Adult Content;Block;false;;Do not block based on bandwidth
Social Media;Adult Material;Block;false;;Do not block based on bandwidth
Social Media;Advanced Malware Command and Control;Block;false;;Do not block based on bandwidth
Social Media;Advanced Malware Payloads;Block;false;;Do not block based on bandwidth
Social Media;Advertisements;Block;false;;Do not block based on bandwidth
Social Media;Advocacy Groups;Block;false;;Do not block based on bandwidth
Social Media;Alcohol and Tobacco;Block;false;;Do not block based on bandwidth
Social Media;Alternative Journals;Block;false;;Do not block based on bandwidth
Social Media;Application and Software Download;Block;false;;Do not block based on bandwidth
Social Media;Bandwidth;Block;false;;Do not block based on bandwidth
Social Media;Blog Commenting;Permit;false;;Do not block based on bandwidth
Social Media;Blog Posting;Permit;false;;Do not block based on bandwidth
Social Media;Blogs and Personal Sites;Permit;false;;Do not block based on bandwidth
Social Media;Bot Networks;Block;false;;Do not block based on bandwidth
Social Media;Business and Economy;Permit;false;;Do not block based on bandwidth
Social Media;Classifieds Posting;Permit;false;;Do not block based on bandwidth
Social Media;Collaboration - Office;Block;false;;Do not block based on bandwidth
Social Media;Compromised Websites;Block;false;;Do not block based on bandwidth
Social Media;Computer Security;Block;false;;Do not block based on bandwidth
Social Media;Content Delivery Networks;Block;false;;Do not block based on bandwidth
Social Media;Cultural Institutions;Block;false;;Do not block based on bandwidth
Social Media;Custom-Encrypted Uploads;Block;false;;Do not block based on bandwidth
Social Media;Drugs;Block;false;;Do not block based on bandwidth
Social Media;Dynamic Content;Block;false;;Do not block based on bandwidth
Social Media;Dynamic DNS;Block;false;;Do not block based on bandwidth
Social Media;Education;Permit;false;;Do not block based on bandwidth
Social Media;Educational Institutions;Block;false;;Do not block based on bandwidth
Social Media;Educational Materials;Block;false;;Do not block based on bandwidth
Social Media;Educational Video;Block;false;;Do not block based on bandwidth
Social Media;Elevated Exposure;Block;false;;Do not block based on bandwidth
Social Media;Emerging Exploits;Block;false;;Do not block based on bandwidth
Social Media;Entertainment;Block;false;;Do not block based on bandwidth
Social Media;Entertainment Video;Block;false;;Do not block based on bandwidth
Social Media;Extended Protection;Block;false;;Do not block based on bandwidth
Social Media;Facebook Apps;Permit;false;;Do not block based on bandwidth
Social Media;Facebook Chat;Permit;false;;Do not block based on bandwidth
Social Media;Facebook Commenting;Permit;false;;Do not block based on bandwidth
Social Media;Facebook Events;Permit;false;;Do not block based on bandwidth
Social Media;Facebook Friends;Permit;false;;Do not block based on bandwidth
Social Media;Facebook Games;Permit;false;;Do not block based on bandwidth
Social Media;Facebook Groups;Permit;false;;Do not block based on bandwidth
Social Media;Facebook Mail;Permit;false;;Do not block based on bandwidth
Social Media;Facebook Photo Upload;Permit;false;;Do not block based on bandwidth
Social Media;Facebook Posting;Permit;false;;Do not block based on bandwidth
Social Media;Facebook Questions;Permit;false;;Do not block based on bandwidth
Social Media;Facebook Video Upload;Permit;false;;Do not block based on bandwidth
Social Media;File Download Servers;Block;false;;Do not block based on bandwidth
Social Media;Files Containing Passwords;Block;false;;Do not block based on bandwidth
Social Media;Financial Data and Services;Block;false;;Do not block based on bandwidth
Social Media;Gambling;Block;false;;Do not block based on bandwidth
Social Media;Games;Block;false;;Do not block based on bandwidth
Social Media;Gay or Lesbian or Bisexual Interest;Block;false;;Do not block based on bandwidth
Social Media;General Email;Block;false;;Do not block based on bandwidth
Social Media;Government;Block;false;;Do not block based on bandwidth
Social Media;Hacking;Block;false;;Do not block based on bandwidth
Social Media;HC Unblocked;Permit;false;;Do not block based on bandwidth
Social Media;Health;Block;false;;Do not block based on bandwidth
Social Media;Hobbies;Block;false;;Do not block based on bandwidth
Social Media;Hosted Business Applications;Block;false;;Do not block based on bandwidth
Social Media;Illegal or Questionable;Block;false;;Do not block based on bandwidth
Social Media;Information Technology;Block;false;;Do not block based on bandwidth
Social Media;Instant Messaging;Block;false;;Do not block based on bandwidth
Social Media;Internet Auctions;Block;false;;Do not block based on bandwidth
Social Media;Internet Communication;Block;false;;Do not block based on bandwidth
Social Media;Internet Radio and TV;Block;false;;Do not block based on bandwidth
Social Media;Internet Telephony;Block;false;;Do not block based on bandwidth
Social Media;Intolerance;Block;false;;Do not block based on bandwidth
Social Media;Job Search;Block;false;;Do not block based on bandwidth
Social Media;Keyloggers;Block;false;;Do not block based on bandwidth
Social Media;Lingerie and Swimsuit;Block;false;;Do not block based on bandwidth
Social Media;LinkedIn Connections;Permit;false;;Do not block based on bandwidth
Social Media;LinkedIn Jobs;Permit;false;;Do not block based on bandwidth
Social Media;LinkedIn Mail;Permit;false;;Do not block based on bandwidth
Social Media;LinkedIn Updates;Permit;false;;Do not block based on bandwidth
Social Media;Malicious Embedded iFrame;Block;false;;Do not block based on bandwidth
Social Media;Malicious Embedded Link;Block;false;;Do not block based on bandwidth
Social Media;Malicious Web Sites;Block;false;;Do not block based on bandwidth
Social Media;Marijuana;Block;false;;Do not block based on bandwidth
Social Media;Media File Download;Block;false;;Do not block based on bandwidth
Social Media;Message Boards and Forums;Block;false;;Do not block based on bandwidth
Social Media;Militancy and Extremist;Block;false;;Do not block based on bandwidth
Social Media;Military;Block;false;;Do not block based on bandwidth
Social Media;Miscellaneous;Block;false;;Do not block based on bandwidth
Social Media;Mobile Malware;Block;false;;Do not block based on bandwidth
Social Media;Network Errors;Block;false;;Do not block based on bandwidth
Social Media;Newly Registered Websites;Block;false;;Do not block based on bandwidth
Social Media;News and Media;Block;false;;Do not block based on bandwidth
Social Media;Non-Traditional Religions;Block;false;;Do not block based on bandwidth
Social Media;Nudity;Block;false;;Do not block based on bandwidth
Social Media;Nutrition;Block;false;;Do not block based on bandwidth
Social Media;Office - Apps;Block;false;;Do not block based on bandwidth
Social Media;Office - Documents;Block;false;;Do not block based on bandwidth
Social Media;Office - Drive;Block;false;;Do not block based on bandwidth
Social Media;Office - Mail;Block;false;;Do not block based on bandwidth
Social Media;Online Brokerage and Trading;Block;false;;Do not block based on bandwidth
Social Media;Organizational Email;Block;false;;Do not block based on bandwidth
Social Media;Parked Domain;Block;false;;Do not block based on bandwidth
Social Media;Pay-to-Surf;Block;false;;Do not block based on bandwidth
Social Media;Peer-to-Peer File Sharing;Block;false;;Do not block based on bandwidth
Social Media;Personal Network Storage and Backup;Block;false;;Do not block based on bandwidth
Social Media;Personals and Dating;Block;false;;Do not block based on bandwidth
Social Media;Phishing and Other Frauds;Block;false;;Do not block based on bandwidth
Social Media;Political Organizations;Block;false;;Do not block based on bandwidth
Social Media;Potentially Exploited Documents;Block;false;;Do not block based on bandwidth
Social Media;Potentially Unwanted Software;Block;false;;Do not block based on bandwidth
Social Media;Prescribed Medications;Block;false;;Do not block based on bandwidth
Social Media;Private IP Addresses;Block;false;;Do not block based on bandwidth
Social Media;Pro-Choice;Block;false;;Do not block based on bandwidth
Social Media;Productivity;Block;false;;Do not block based on bandwidth
Social Media;Professional and Worker Organizations;Block;false;;Do not block based on bandwidth
Social Media;Pro-Life;Block;false;;Do not block based on bandwidth
Social Media;Proxy Avoidance;Block;false;;Do not block based on bandwidth
Social Media;Real Estate;Block;false;;Do not block based on bandwidth
Social Media;Reference Materials;Block;false;;Do not block based on bandwidth
Social Media;Religion;Block;false;;Do not block based on bandwidth
Social Media;Restaurants and Dining;Block;false;;Do not block based on bandwidth
Social Media;Search Engines and Portals;Block;false;;Do not block based on bandwidth
Social Media;Security;Block;false;;Do not block based on bandwidth
Social Media;Service and Philanthropic Organizations;Block;false;;Do not block based on bandwidth
Social Media;Sex;Block;false;;Do not block based on bandwidth
Social Media;Sex Education;Block;false;;Do not block based on bandwidth
Social Media;Shopping;Block;false;;Do not block based on bandwidth
Social Media;Social and Affiliation Organizations;Block;false;;Do not block based on bandwidth
Social Media;Social Networking;Permit;false;;Do not block based on bandwidth
Social Media;Social Organizations;Block;false;;Do not block based on bandwidth
Social Media;Social Web - Facebook;Permit;false;;Do not block based on bandwidth
Social Media;Social Web - LinkedIn;Permit;false;;Do not block based on bandwidth
Social Media;Social Web - Twitter;Permit;false;;Do not block based on bandwidth
Social Media;Social Web - Various;Permit;false;;Do not block based on bandwidth
Social Media;Social Web - YouTube;Block;false;;Do not block based on bandwidth
Social Media;Society and Lifestyles;Block;false;;Do not block based on bandwidth
Social Media;Special Events;Block;false;;Do not block based on bandwidth
Social Media;Sport Hunting and Gun Clubs;Block;false;;Do not block based on bandwidth
Social Media;Sports;Block;false;;Do not block based on bandwidth
Social Media;Spyware;Block;false;;Do not block based on bandwidth
Social Media;Streaming Media;Block;false;;Do not block based on bandwidth
Social Media;Surveillance;Block;false;;Do not block based on bandwidth
Social Media;Suspicious Content;Block;false;;Do not block based on bandwidth
Social Media;Suspicious Embedded Link;Block;false;;Do not block based on bandwidth
Social Media;Tasteless;Block;false;;Do not block based on bandwidth
Social Media;Text and Media Messaging;Block;false;;Do not block based on bandwidth
Social Media;Traditional Religions;Block;false;;Do not block based on bandwidth
Social Media;Travel;Block;false;;Do not block based on bandwidth
Social Media;Twitter Follow;Permit;false;;Do not block based on bandwidth
Social Media;Twitter Mail;Permit;false;;Do not block based on bandwidth
Social Media;Twitter Posting;Permit;false;;Do not block based on bandwidth
Social Media;Unauthorized Mobile Marketplaces;Block;false;;Do not block based on bandwidth
Social Media;Uncategorized;Block;false;;Do not block based on bandwidth
Social Media;User-Defined;Permit;false;;Do not block based on bandwidth
Social Media;Vehicles;Block;false;;Do not block based on bandwidth
Social Media;Violence;Block;false;;Do not block based on bandwidth
Social Media;Viral Video;Block;false;;Do not block based on bandwidth
Social Media;Weapons;Block;false;;Do not block based on bandwidth
Social Media;Web Analytics;Block;false;;Do not block based on bandwidth
Social Media;Web and Email Marketing;Block;false;;Do not block based on bandwidth
Social Media;Web and Email Spam;Block;false;;Do not block based on bandwidth
Social Media;Web Chat;Block;false;;Do not block based on bandwidth
Social Media;Web Collaboration;Block;false;;Do not block based on bandwidth
Social Media;Web Hosting;Block;false;;Do not block based on bandwidth
Social Media;Web Images;Block;false;;Do not block based on bandwidth
Social Media;Web Infrastructure;Block;false;;Do not block based on bandwidth
Social Media;Website Translation;Block;false;;Do not block based on bandwidth
Social Media;YouTube Commenting;Block;false;;Do not block based on bandwidth
Social Media;YouTube Sharing;Block;false;;Do not block based on bandwidth
Social Media;YouTube Video Upload;Block;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Abortion;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Abused Drugs;Confirm;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Adult Content;Confirm;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Adult Material;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Advanced Malware Command and Control;Block;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Advanced Malware Payloads;Block;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Advertisements;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Advocacy Groups;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Alcohol and Tobacco;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Alternative Journals;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Application and Software Download;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Bandwidth;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Blog Commenting;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Blog Posting;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Blogs and Personal Sites;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Bot Networks;Block;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Business and Economy;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Classifieds Posting;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Collaboration - Office;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Compromised Websites;Block;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Computer Security;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Content Delivery Networks;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Cultural Institutions;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Custom-Encrypted Uploads;Block;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Drugs;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Dynamic Content;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Dynamic DNS;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Education;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Educational Institutions;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Educational Materials;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Educational Video;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Elevated Exposure;Block;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Emerging Exploits;Block;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Entertainment;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Entertainment Video;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Extended Protection;Block;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Facebook Apps;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Facebook Chat;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Facebook Commenting;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Facebook Events;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Facebook Friends;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Facebook Games;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Facebook Groups;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Facebook Mail;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Facebook Photo Upload;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Facebook Posting;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Facebook Questions;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Facebook Video Upload;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;File Download Servers;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Files Containing Passwords;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Financial Data and Services;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Gambling;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Games;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Gay or Lesbian or Bisexual Interest;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;General Email;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Government;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Hacking;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;HC Unblocked;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Health;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Hobbies;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Hosted Business Applications;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Illegal or Questionable;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Information Technology;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Instant Messaging;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Internet Auctions;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Internet Communication;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Internet Radio and TV;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Internet Telephony;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Intolerance;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Job Search;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Keyloggers;Block;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Lingerie and Swimsuit;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;LinkedIn Connections;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;LinkedIn Jobs;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;LinkedIn Mail;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;LinkedIn Updates;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Malicious Embedded iFrame;Block;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Malicious Embedded Link;Block;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Malicious Web Sites;Block;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Marijuana;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Media File Download;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Message Boards and Forums;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Militancy and Extremist;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Military;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Miscellaneous;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Mobile Malware;Block;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Network Errors;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Newly Registered Websites;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;News and Media;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Non-Traditional Religions;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Nudity;Confirm;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Nutrition;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Office - Apps;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Office - Documents;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Office - Drive;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Office - Mail;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Online Brokerage and Trading;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Organizational Email;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Parked Domain;Block;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Pay-to-Surf;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Peer-to-Peer File Sharing;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Personal Network Storage and Backup;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Personals and Dating;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Phishing and Other Frauds;Block;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Political Organizations;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Potentially Exploited Documents;Block;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Potentially Unwanted Software;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Prescribed Medications;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Private IP Addresses;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Pro-Choice;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Productivity;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Professional and Worker Organizations;Permit;false;;Do not block based on bandwidth
